moon_id,kingdom,stage,stage_display_name,area_scope,moon_name,runtime_shine_key,obj_id,uid,flags,from_node_id,state_requirement_expr,requirement_expr,world_peace_token,moon_rock_token,access_type,effort_level,effort_notes,status,legacy_requirement_notes,placement_found,placement_unit_config_names,placement_layer_config_names,placement_scenario_no_values,scenario_move_to,placement_stage_map_indices,placement_quest_no_values,placement_shine_optional_ids,placement_change_stage_ids,placement_x,placement_y,placement_z,placement_source_archives,placement_source_files,placement_count,shine_info_hint_idx,shine_info_main_scenario_no,shine_info_progress_bit_flag,shine_info_is_grand,shine_info_is_moon_rock,shine_info_available_scenarios,shine_info_object_name,shine_info_scenario_name,notes
MoonWorldWeddingRoomStage:187:593,Moon Kingdom,MoonWorldWeddingRoomStage,Wedding Room,subarea,Up in the Rafters,MoonWorldWeddingRoomStage:187:593,187,593,ShineFlag_None,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,Shine,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,100.000,2150.000,-450.000,MoonWorldWeddingRoomStageMap.szs;ShineInfo.szs,MoonWorldWeddingRoomStageMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,15,20,-1,31,false,false,1;2;3;4;5,シャイン,天井裏で みーつけた！,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonWorldSphinxRoom:92:599,Moon Kingdom,MoonWorldSphinxRoom,Moon Kingdom Treasure Vault,subarea,Sphynx's Hidden Vault,MoonWorldSphinxRoom:92:599,92,599,ShineFlag_None,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,TreasureBox,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,None,,0.000,0.000,-750.000,MoonWorldSphinxRoomMap.szs;ShineInfo.szs,MoonWorldSphinxRoomMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,15,19,-1,6,false,false,2;3,宝箱,スフィン・クイズの かくし金庫,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonAthleticExStage:53:601,Moon Kingdom,MoonAthleticExStage,Giant Swings,subarea,Navigating Giant Swings,MoonAthleticExStage:53:601,53,601,ShineFlag_Extra,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,-5900.000,300.000,-38850.000,MoonAthleticExStageMap.szs;ShineInfo.szs,MoonAthleticExStageMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,15,36,-1,4,false,true,3,シャイン【2m置き】,大きなふりこを渡って,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonAthleticExStage:82:602,Moon Kingdom,MoonAthleticExStage,Giant Swings,subarea,A Swing on Top of a Swing,MoonAthleticExStage:82:602,82,602,ShineFlag_Extra,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,1750.000,3900.000,-29600.000,MoonAthleticExStageMap.szs;ShineInfo.szs,MoonAthleticExStageMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,15,32,-1,4,false,true,3,シャイン【2m置き】,ふりこの上のふりこ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
Galaxy2DExStage:650:603,Moon Kingdom,Galaxy2DExStage,8-Bit Galaxy,subarea,Center of the Galaxy,Galaxy2DExStage:650:603,650,603,ShineFlag_Extra,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,ShineDot,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,None,,11400.000,10400.000,-1300.000,Galaxy2DExStageMap.szs;ShineInfo.szs,Galaxy2DExStageMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,15,33,-1,4,false,true,3,シャインドット_2D,センター・オブ・ギャラクシー,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
Galaxy2DExStage:864:604,Moon Kingdom,Galaxy2DExStage,8-Bit Galaxy,subarea,Edge of the Galaxy,Galaxy2DExStage:864:604,864,604,ShineFlag_Extra,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,ShineDot,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,None,,11400.000,16050.000,-1300.000,Galaxy2DExStageMap.szs;ShineInfo.szs,Galaxy2DExStageMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,15,37,-1,4,false,true,3,シャインドット_2D,ギャラクシーの果て,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonWorldHomeStage:1052:671,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,Moon Shards on the Moon,MoonWorldHomeStage:1052:671,1052,671,ShineFlag_None,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,,,,,,,,,-11400.000,5450.000,-27600.000,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,14,-1,6,false,false,2;3,シャインチップ全取得監視者,集めて！ 月のムーンチップ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonWorldHomeStage:1041:672,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,"Found on the Moon, Good Dog!",MoonWorldHomeStage:1041:672,1041,672,ShineFlag_None,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,,,,,,,,,14400.000,1119.030,19450.000,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,17,-1,6,false,false,2;3,忠犬専用ここ掘れポイント,月で 見つけたワン！,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonWorldHomeStage:1062:693,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,Sneaking Around in the Crater,MoonWorldHomeStage:1062:693,1062,693,ShineFlag_None,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,,,,,,,,,15339.500,2642.500,36449.898,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,10,-1,6,false,false,2;3,コソコソくん(月ワールドクレーター),クレーターを うごめくモノ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonWorldHomeStage:1064:707,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,Moon Kingdom Regular Cup,MoonWorldHomeStage:1064:707,1064,707,ShineFlag_None,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,,,,,,,,,-5500.000,4730.470,-28500.000,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,13,-1,6,false,false,2;3,駆けっこ開始Npc,月の国 レギュラーカップ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonWorldHomeStage:1078:714,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,Walking on the Moon: Again!,MoonWorldHomeStage:1078:714,1078,714,ShineFlag_Extra,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,,,,,,,,,9970.210,1412.240,20859.699,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,34,-1,4,false,true,3,フィギュアウォーキングNpc,もっと！ 月面で ウォーキング,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonWorldHomeStage:1125:798,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,Moon Kingdom Timer Challenge 2,MoonWorldHomeStage:1125:798,1125,798,ShineFlag_Extra,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,,,,,,,,,-3150.000,501.420,16450.000,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,30,-1,4,false,true,3,帽子掛け（タイマー）,月の国で チクタク・アスレチック ２,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonWorldHomeStage:1199:810,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,Hidden on the Side of the Cliff,MoonWorldHomeStage:1199:810,1199,810,ShineFlag_Extra,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,ShineAddByRock,C,-1,,2,-1,None,,-5700.000,-1000.000,-15400.000,MoonWorldHomeStageMap.szs;ShineInfo.szs,MoonWorldHomeStageMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,28,-1,4,false,true,3,シャイン【月の石追加版】,絶壁の裏に こっそりと,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonWorldHomeStage:1216:811,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,Jumping High as a Frog,MoonWorldHomeStage:1216:811,1216,811,ShineFlag_Extra,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,ShineAddByRock,C,-1,,2,-1,None,,14550.000,5000.000,3050.000,MoonWorldHomeStageMap.szs;ShineInfo.szs,MoonWorldHomeStageMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,27,-1,4,false,true,3,シャイン【月の石追加版】,カエルで 大ジャンプ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonWorldHome2DZone:139:828,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,Taking Notes: In Low Gravity,MoonWorldHome2DZone:139:828,139,828,ShineFlag_Extra,MoonWorldHome2DZone::start,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,,,,,,,,,39200.000,2200.000,29750.000,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,31,-1,4,false,true,3,音符オブジェ2D(1つ目)_2D,ふわふわ重力で 音符集め,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonWorldHomeStage:1280:899,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,Moon Kingdom Master Cup,MoonWorldHomeStage:1280:899,1280,899,ShineFlag_Extra,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,,,,,,,,,-5500.000,4730.470,-28500.000,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,35,-1,4,false,true,3,駆けっこ開始Npc,月の国 マスターカップ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonWorldHomeStage:944:911,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,A Tourist in the Moon Kingdom!,MoonWorldHomeStage:944:911,944,911,ShineFlag_None,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,,,,,,,,,8684.160,2793.390,38842.801,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,4,-1,6,false,false,2;3,世界旅行NPC,月の国まで 来たっすな！,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonWorldHomeStage:1391:1000,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,"Thanks, Captain Toad!",MoonWorldHomeStage:1391:1000,1391,1000,ShineFlag_None,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,,,,,,,,,13300.000,2781.840,41200.000,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,3,-1,6,false,false,2;3,キノピオ隊長,ありがとう！ キノピオ隊長,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonWorldHomeStage:1399:1049,Moon Kingdom,MoonWorldHomeStage,Moon Kingdom,overworld,Mysterious Flying Object,MoonWorldHomeStage:1399:1049,1399,1049,ShineFlag_Extra,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,BirdMoon,C,,,2,,,,-6700.000,4936.152,-40400.000,MoonWorldHomeStageMap.szs;ShineInfo.szs,MoonWorldHomeStageMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,29,-1,4,false,true,3,月の鳥,なぞの飛行物体,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonWorldShopRoom:21:1157,Moon Kingdom,MoonWorldShopRoom,Crazy Cap Store,subarea,Shopping in Honeylune Ridge,MoonWorldShopRoom:21:1157,21,1157,ShineFlag_None,,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,,,,,,,,,7480.550,3155.270,29986.600,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,16,-1,7,false,false,1;2;3,ショップ店員,ハニークレーターで お買い物,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonWorldWeddingRoomZone:260:1164,Moon Kingdom,MoonWorldWeddingRoomStage,Wedding Room,subarea,Doctor in the House,MoonWorldWeddingRoomZone:260:1164,260,1164,ShineFlag_None,MoonWorldWeddingRoomZone::start,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,,,,,,,,,-9300.000,5560.000,-30796.100,ShineInfo.szs,ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,1,26,-1,6,false,false,2;3,雪の民,おだいじに！,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
MoonWorldWeddingRoomZone:361:1165,Moon Kingdom,MoonWorldWeddingRoomStage,Wedding Room,subarea,Found with Moon Kingdom Art,MoonWorldWeddingRoomZone:361:1165,361,1165,ShineFlag_HintArt,MoonWorldWeddingRoomZone::start,,,WorldPeace_Moon,MoonRockActive_Moon,primary,unrated,,todo,,true,HintPhoto,B,,,1;2,,,,950.000,0.000,-4060.000,MoonWorldWeddingRoomZoneMap.szs;ShineInfo.szs,MoonWorldWeddingRoomZoneMap.byml;ShineList_MoonWorldHomeStage.byml;ShinePosList.byml,2,18,-1,6,false,false,2;3,ヒント写真,月の国で見つけた お宝写真,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:756:605,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,"Forever Onward, Captain Toad!",PeachWorldHomeStage:756:605,756,605,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,6175.000,990.000,625.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,0,-1,6,false,false,2;3,キノピオ隊長,進め！ キノピオ隊長,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:794:606,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Love at Peach's Castle,PeachWorldHomeStage:794:606,794,606,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-1700.000,2499.000,-15500.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,33,-1,7,false,false,1;2;3,ガールクリボー,ピーチ城のガールフレンド,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:992:607,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Herding Sheep at Peach's Castle,PeachWorldHomeStage:992:607,992,607,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-13600.000,0.000,1400.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,14,-1,6,false,false,2;3,コレクトアニマル監視者,ピーチ城で ヒツジ集め,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:281:608,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Secret Path to Peach's Castle!,PeachWorldHomeStage:281:608,281,608,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,Shine,G,-1,,0;1;2,-1,WorldWarpHoleShine,,-400.000,3500.000,22700.000,PeachWorldHomeStageMap.szs;ShineInfo.szs,PeachWorldHomeStageMap.byml;ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,3,42,-1,7,false,false,1;2;3,シャイン,ようこそ！ ピーチ城！,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:1295:613,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Caught Hopping at Peach's Castle!,PeachWorldHomeStage:1295:613,1295,613,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,11200.000,2100.000,-10000.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,4,-1,6,false,false,2;3,ウサギ,ピーチ城で つかまえたピョン！,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldCastleStage:71:807,Mushroom Kingdom,PeachWorldCastleStage,Peach's Castle,subarea,Light from the Ceiling,PeachWorldCastleStage:71:807,71,807,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,Shine,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,0.000,2300.000,-900.000,PeachWorldCastleStageMap.szs;ShineInfo.szs,PeachWorldCastleStageMap.byml;ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,15,32,-1,6,false,false,2;3,ステージスイッチ_主観カメラの注目チェックオブジェ_主観カメラの注目チェックオブジェ,天井からの光,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:1439:840,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Found at Peach's Castle! Good Dog!,PeachWorldHomeStage:1439:840,1439,840,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,6600.000,707.650,8500.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,17,-1,6,false,false,2;3,忠犬専用ここ掘れポイント,ピーチ城で 見つけたワン！,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:1473:856,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Gobbling Fruit with Yoshi,PeachWorldHomeStage:1473:856,1473,856,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-350.000,4530.990,-13600.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,6,-1,6,false,false,2;3,ヨッシーフルーツ用シャイン保持,いただき！ ヨッシーフルーツ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:1495:857,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Yoshi's Second Helping!,PeachWorldHomeStage:1495:857,1495,857,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-350.000,4530.990,-13600.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,13,-1,6,false,false,2;3,ヨッシーフルーツ用シャイン保持,おかわり！ ヨッシーフルーツ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:1497:858,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Yoshi's All Filled Up!,PeachWorldHomeStage:1497:858,1497,858,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-350.000,4530.990,-13600.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,18,-1,6,false,false,2;3,ヨッシーフルーツ用シャイン保持,まんぷく！ ヨッシーフルーツ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:734:912,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,A Tourist in Mushroom Kingdom!,PeachWorldHomeStage:734:912,734,912,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,4250.000,100.000,450.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,1,-1,6,false,false,2;3,世界旅行NPC,キノコ王国まで 来たっすな！,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:1554:913,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Jammin' in the Mushroom Kingdom,PeachWorldHomeStage:1554:913,1554,913,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,1300.000,38.536,3350.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,9,-1,22,false,false,2;3;5,キノピオ,キノコ王国で ナイスミュージック,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldShopStage:21:933,Mushroom Kingdom,PeachWorldShopStage,Crazy Cap Store,subarea,Shopping Near Peach's Castle,PeachWorldShopStage:21:933,21,933,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,6175.000,125.000,625.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,16,-1,6,false,false,2;3,ショップ店員,ピーチ城で お買い物,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldCostumeStage:13:934,Mushroom Kingdom,PeachWorldCostumeStage,Castle Courtyard 64,subarea,Totally Classic!,PeachWorldCostumeStage:13:934,13,934,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-1700.000,1600.000,-19050.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,31,-1,31,false,false,1;2;3;4;5,帽子ひっかけポイント,あのころの思い出,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldCastleStage:101:956,Mushroom Kingdom,PeachWorldCastleStage,Peach's Castle,subarea,Loose-Tile Trackdown,PeachWorldCastleStage:101:956,101,956,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-1700.000,3075.000,-12250.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,24,-1,6,false,false,2;3,ヒップドロップタイル,デコボコ床のナゾ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:1566:959,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Grow a Flower Garden,PeachWorldHomeStage:1566:959,1566,959,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,10000.000,1307.460,-16800.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,3,-1,31,false,false,1;2;3;4;5,帽子花グループ,咲かせて 裏庭の花,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
PeachWorldHomeStage:1678:967,Mushroom Kingdom,PeachWorldHomeStage,Mushroom Kingdom,overworld,Mushroom Kingdom Regular Cup,PeachWorldHomeStage:1678:967,1678,967,ShineFlag_None,,,,WorldPeace_Mushroom,MoonRockActive_Mushroom,primary,unrated,,todo,,true,,,,,,,,,-6650.000,-2293.040,10900.000,ShineInfo.szs,ShineList_PeachWorldHomeStage.byml;ShinePosList.byml,1,7,-1,6,false,false,2;3,駆けっこ開始Npc,キノコ王国 レギュラーカップ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
